web-scraper-order,web-scraper-start-url,complaint,complaint-href,text,tex2,images-src
1731181061-1040,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         14:59, 24 Dhj 2017,
                Përditësimi i fundit 12:02, 17 Qer 2022",https://ndreqe.com/report/1144,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 14:59, Die 24 dhjetor 2017",**gropa ne rruget e lagjes dardania mbrapa postes,/photo/1144.1.jpeg?a66492c6
1731181061-1041,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         14:59, 24 Dhj 2017,
                Përditësimi i fundit 12:02, 17 Qer 2022",https://ndreqe.com/report/1144,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 14:59, Die 24 dhjetor 2017",**gropa ne rruget e lagjes dardania mbrapa postes,/photo/1144.2.jpeg?ca07a1be
1731181061-1042,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         14:59, 24 Dhj 2017,
                Përditësimi i fundit 12:02, 17 Qer 2022",https://ndreqe.com/report/1144,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 14:59, Die 24 dhjetor 2017",**gropa ne rruget e lagjes dardania mbrapa postes,/photo/c/2765.0.jpeg?c6505ad2
1731181061-1043,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         14:59, 24 Dhj 2017,
                Përditësimi i fundit 12:02, 17 Qer 2022",https://ndreqe.com/report/1144,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 14:59, Die 24 dhjetor 2017",**gropa ne rruget e lagjes dardania mbrapa postes,/photo/c/2765.1.jpeg?8454fd6a
1731181061-1044,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         14:59, 24 Dhj 2017,
                Përditësimi i fundit 12:02, 17 Qer 2022",https://ndreqe.com/report/1144,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 14:59, Die 24 dhjetor 2017",**gropa ne rruget e lagjes dardania mbrapa postes,/photo/c/2765.2.jpeg?e4b9ba3d
1731181061-1045,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         14:59, 24 Dhj 2017,
                Përditësimi i fundit 12:02, 17 Qer 2022",https://ndreqe.com/report/1144,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 14:59, Die 24 dhjetor 2017",**gropa ne rruget e lagjes dardania mbrapa postes,/photo/c/3833.0.jpeg?cb9ba180
1731181064-1046,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         18:12, 22 Jan 2018,
                Përditësimi i fundit 12:04, 17 Qer 2022",https://ndreqe.com/report/2372,"Raportuar në kategorinë Ndriçim publik nga anonim në 18:12, H�n 22 janar 2018",*Rruga Vëllezërit Gërvalla parku mrapa banesave ... veq dy poqa punojne,/photo/2372.0.jpeg?5beac7e2
1731181064-1047,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         18:12, 22 Jan 2018,
                Përditësimi i fundit 12:04, 17 Qer 2022",https://ndreqe.com/report/2372,"Raportuar në kategorinë Ndriçim publik nga anonim në 18:12, H�n 22 janar 2018",*Rruga Vëllezërit Gërvalla parku mrapa banesave ... veq dy poqa punojne,/photo/c/1293.0.jpeg?63da9131
1731181064-1048,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         18:12, 22 Jan 2018,
                Përditësimi i fundit 12:04, 17 Qer 2022",https://ndreqe.com/report/2372,"Raportuar në kategorinë Ndriçim publik nga anonim në 18:12, H�n 22 janar 2018",*Rruga Vëllezërit Gërvalla parku mrapa banesave ... veq dy poqa punojne,/photo/c/1293.1.jpeg?7f7dc326
1731181064-1049,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         18:12, 22 Jan 2018,
                Përditësimi i fundit 12:04, 17 Qer 2022",https://ndreqe.com/report/2372,"Raportuar në kategorinë Ndriçim publik nga anonim në 18:12, H�n 22 janar 2018",*Rruga Vëllezërit Gërvalla parku mrapa banesave ... veq dy poqa punojne,/photo/c/1293.2.jpeg?4286eda6
1731181067-1050,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         10:16,  3 Pri 2018,
                Përditësimi i fundit 12:21, 17 Qer 2022",https://ndreqe.com/report/2807,"Raportuar në kategorinë Ujëra të zeza nga anonim në 10:16, Mar  3 prill 2018",**,/photo/2807.0.jpeg?2db273b5
1731181070-1051,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:54,  5 Pri 2018,
                Përditësimi i fundit 12:22, 17 Qer 2022",https://ndreqe.com/report/2861,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:54, Enj  5 prill 2018",*Pershendetje na nevoitet ndriqim ne kete lagje rruga sylejman vokshi nr:11 per arsye sepse ne mbremje po ka shumë hajdutë dhe konsumimi i narkotikeve eshte shum i madh ju pershendes,/photo/2861.0.jpeg?cc93db01
1731181070-1052,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:54,  5 Pri 2018,
                Përditësimi i fundit 12:22, 17 Qer 2022",https://ndreqe.com/report/2861,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:54, Enj  5 prill 2018",*Pershendetje na nevoitet ndriqim ne kete lagje rruga sylejman vokshi nr:11 per arsye sepse ne mbremje po ka shumë hajdutë dhe konsumimi i narkotikeve eshte shum i madh ju pershendes,/photo/c/3959.0.jpeg?8ceb0621
1731181070-1053,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:54,  5 Pri 2018,
                Përditësimi i fundit 12:22, 17 Qer 2022",https://ndreqe.com/report/2861,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:54, Enj  5 prill 2018",*Pershendetje na nevoitet ndriqim ne kete lagje rruga sylejman vokshi nr:11 per arsye sepse ne mbremje po ka shumë hajdutë dhe konsumimi i narkotikeve eshte shum i madh ju pershendes,/photo/c/3959.1.jpeg?c172825d
1731181074-1054,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         20:34,  5 Pri 2018,
                Përditësimi i fundit 12:23, 17 Qer 2022",https://ndreqe.com/report/2863,"Raportuar ne kategorinë Ujëra të zeza nga Hysejn Dermaku ne 20:34, Enj  5 prill 2018",*Qe nje vit shakta e kanalizimit eshte bllokuar dhe ujrat e zeza nga rruga deshmoret e loxhes neper token bujqesore del ne rrugen meshari dhe vazhdon pergjat saj. Tani qe temperaturat jan ngritur era e rende nuk durohet.,/photo/2863.0.jpeg?1a1a0985
1731181074-1055,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         20:34,  5 Pri 2018,
                Përditësimi i fundit 12:23, 17 Qer 2022",https://ndreqe.com/report/2863,"Raportuar ne kategorinë Ujëra të zeza nga Hysejn Dermaku ne 20:34, Enj  5 prill 2018",*Qe nje vit shakta e kanalizimit eshte bllokuar dhe ujrat e zeza nga rruga deshmoret e loxhes neper token bujqesore del ne rrugen meshari dhe vazhdon pergjat saj. Tani qe temperaturat jan ngritur era e rende nuk durohet.,/photo/2863.1.jpeg?ffa05f43
1731181074-1056,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         20:34,  5 Pri 2018,
                Përditësimi i fundit 12:23, 17 Qer 2022",https://ndreqe.com/report/2863,"Raportuar ne kategorinë Ujëra të zeza nga Hysejn Dermaku ne 20:34, Enj  5 prill 2018",*Qe nje vit shakta e kanalizimit eshte bllokuar dhe ujrat e zeza nga rruga deshmoret e loxhes neper token bujqesore del ne rrugen meshari dhe vazhdon pergjat saj. Tani qe temperaturat jan ngritur era e rende nuk durohet.,/photo/2863.2.jpeg?853574dc
1731181074-1057,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         20:34,  5 Pri 2018,
                Përditësimi i fundit 12:23, 17 Qer 2022",https://ndreqe.com/report/2863,"Raportuar ne kategorinë Ujëra të zeza nga Hysejn Dermaku ne 20:34, Enj  5 prill 2018",*Qe nje vit shakta e kanalizimit eshte bllokuar dhe ujrat e zeza nga rruga deshmoret e loxhes neper token bujqesore del ne rrugen meshari dhe vazhdon pergjat saj. Tani qe temperaturat jan ngritur era e rende nuk durohet.,/photo/c/3918.0.jpeg?1cd55093
1731181074-1058,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         20:34,  5 Pri 2018,
                Përditësimi i fundit 12:23, 17 Qer 2022",https://ndreqe.com/report/2863,"Raportuar ne kategorinë Ujëra të zeza nga Hysejn Dermaku ne 20:34, Enj  5 prill 2018",*Qe nje vit shakta e kanalizimit eshte bllokuar dhe ujrat e zeza nga rruga deshmoret e loxhes neper token bujqesore del ne rrugen meshari dhe vazhdon pergjat saj. Tani qe temperaturat jan ngritur era e rende nuk durohet.,/photo/c/3918.1.jpeg?ded6ac26
1731181078-1059,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:24,  8 Pri 2018,
                Përditësimi i fundit 12:24, 17 Qer 2022",https://ndreqe.com/report/2896,"Raportuar në kategorinë Mbeturina nga anonim në 09:24, Die  8 prill 2018","*Mbeturina inerte ne rrugen Shpetim Robaj, rruges per Germi Kerkoj te hiqen urgjentisht per mbrojtjen e natyres dhe largimin e turpit",/photo/2896.0.jpeg?eecf84cb
1731181078-1060,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:24,  8 Pri 2018,
                Përditësimi i fundit 12:24, 17 Qer 2022",https://ndreqe.com/report/2896,"Raportuar në kategorinë Mbeturina nga anonim në 09:24, Die  8 prill 2018","*Mbeturina inerte ne rrugen Shpetim Robaj, rruges per Germi Kerkoj te hiqen urgjentisht per mbrojtjen e natyres dhe largimin e turpit",/photo/2896.1.jpeg?38c335c4
1731181078-1061,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:24,  8 Pri 2018,
                Përditësimi i fundit 12:24, 17 Qer 2022",https://ndreqe.com/report/2896,"Raportuar në kategorinë Mbeturina nga anonim në 09:24, Die  8 prill 2018","*Mbeturina inerte ne rrugen Shpetim Robaj, rruges per Germi Kerkoj te hiqen urgjentisht per mbrojtjen e natyres dhe largimin e turpit",/photo/c/2451.0.jpeg?7aad6523
1731181078-1062,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:24,  8 Pri 2018,
                Përditësimi i fundit 12:24, 17 Qer 2022",https://ndreqe.com/report/2896,"Raportuar në kategorinë Mbeturina nga anonim në 09:24, Die  8 prill 2018","*Mbeturina inerte ne rrugen Shpetim Robaj, rruges per Germi Kerkoj te hiqen urgjentisht per mbrojtjen e natyres dhe largimin e turpit",/photo/c/2451.1.jpeg?66c00d5a
1731181078-1063,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:24,  8 Pri 2018,
                Përditësimi i fundit 12:24, 17 Qer 2022",https://ndreqe.com/report/2896,"Raportuar në kategorinë Mbeturina nga anonim në 09:24, Die  8 prill 2018","*Mbeturina inerte ne rrugen Shpetim Robaj, rruges per Germi Kerkoj te hiqen urgjentisht per mbrojtjen e natyres dhe largimin e turpit",/photo/c/2451.2.jpeg?e1aa169c
1731181081-1064,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         19:41, 16 Maj 2018,
                Përditësimi i fundit 12:38, 17 Qer 2022",https://ndreqe.com/report/3332,"Raportuar në kategorinë Mbeturina nga anonim në 19:41, M�r 16 maj 2018",**deponi ilegale ne bardhosh ju lutem te intervenohet sa ma shpejt poashtu edhr per ndriçim ka nevoj me kete pjes,/photo/3332.0.jpeg?92e7a6e4
1731181081-1065,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         19:41, 16 Maj 2018,
                Përditësimi i fundit 12:38, 17 Qer 2022",https://ndreqe.com/report/3332,"Raportuar në kategorinë Mbeturina nga anonim në 19:41, M�r 16 maj 2018",**deponi ilegale ne bardhosh ju lutem te intervenohet sa ma shpejt poashtu edhr per ndriçim ka nevoj me kete pjes,/photo/3332.1.jpeg?3985b8f3
1731181084-1066,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Shenja e rrugës
         08:38,  3 Kor 2018,
                Përditësimi i fundit 13:04, 17 Qer 2022",https://ndreqe.com/report/3629,"Raportuar në kategorinë Shenja e rrugës nga anonim në 08:38, Mar  3 korrik 2018","*Pershendetje, a kish pas mundsi nket rruge mi bo 2 apo 3 gunga ( polic te shtrier ) shum shpejt po vozisin nket rruge, fmi maca qej kalojn shun shpesh edhe pi shkelin",/photo/3629.0.jpeg?2e11cbd2
1731181087-1067,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:03, 26 Kor 2018,
                Përditësimi i fundit 13:07, 17 Qer 2022",https://ndreqe.com/report/3747,"Raportuar në kategorinë Mbeturina nga anonim në 14:03, Enj 26 korrik 2018",**,/photo/3747.0.jpeg?586bd291
1731181087-1068,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:03, 26 Kor 2018,
                Përditësimi i fundit 13:07, 17 Qer 2022",https://ndreqe.com/report/3747,"Raportuar në kategorinë Mbeturina nga anonim në 14:03, Enj 26 korrik 2018",**,/photo/3747.1.jpeg?7f260e2a
1731181087-1069,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:03, 26 Kor 2018,
                Përditësimi i fundit 13:07, 17 Qer 2022",https://ndreqe.com/report/3747,"Raportuar në kategorinë Mbeturina nga anonim në 14:03, Enj 26 korrik 2018",**,/photo/c/1773.0.jpeg?ee5ddfd5
1731181087-1070,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:03, 26 Kor 2018,
                Përditësimi i fundit 13:07, 17 Qer 2022",https://ndreqe.com/report/3747,"Raportuar në kategorinë Mbeturina nga anonim në 14:03, Enj 26 korrik 2018",**,/photo/c/1773.1.jpeg?15d0df86
1731181087-1071,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:03, 26 Kor 2018,
                Përditësimi i fundit 13:07, 17 Qer 2022",https://ndreqe.com/report/3747,"Raportuar në kategorinë Mbeturina nga anonim në 14:03, Enj 26 korrik 2018",**,/photo/c/1773.2.jpeg?e28f7fe0
1731181091-1072,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         07:48, 27 Kor 2018,
                Përditësimi i fundit 13:08, 17 Qer 2022",https://ndreqe.com/report/3755,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 07:48, Pre 27 korrik 2018","*Grope ne rruge e trotuar. gjate nje ""kontrolli"" nga nje operator private te angazhuar nga Komuna e Prishtines nuk e kane kthyer ne gjendjen fillestare. me e keqja qe gropa eshte duke u zgjeruar edhe me shume ku rreziku eshte gjate nates ku mund te bjere ndonje njeri (femije, t'moshuar e te tjere) se nuk ka ndriqim. ndoshta nuk po shkon kjo ankese ne vesh t'shurdhur!!!!!!!!!",/photo/3755.0.jpeg?32dac585
1731181091-1073,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         07:48, 27 Kor 2018,
                Përditësimi i fundit 13:08, 17 Qer 2022",https://ndreqe.com/report/3755,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 07:48, Pre 27 korrik 2018","*Grope ne rruge e trotuar. gjate nje ""kontrolli"" nga nje operator private te angazhuar nga Komuna e Prishtines nuk e kane kthyer ne gjendjen fillestare. me e keqja qe gropa eshte duke u zgjeruar edhe me shume ku rreziku eshte gjate nates ku mund te bjere ndonje njeri (femije, t'moshuar e te tjere) se nuk ka ndriqim. ndoshta nuk po shkon kjo ankese ne vesh t'shurdhur!!!!!!!!!",/photo/c/1836.0.jpeg?1376f00c
1731181091-1074,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         07:48, 27 Kor 2018,
                Përditësimi i fundit 13:08, 17 Qer 2022",https://ndreqe.com/report/3755,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 07:48, Pre 27 korrik 2018","*Grope ne rruge e trotuar. gjate nje ""kontrolli"" nga nje operator private te angazhuar nga Komuna e Prishtines nuk e kane kthyer ne gjendjen fillestare. me e keqja qe gropa eshte duke u zgjeruar edhe me shume ku rreziku eshte gjate nates ku mund te bjere ndonje njeri (femije, t'moshuar e te tjere) se nuk ka ndriqim. ndoshta nuk po shkon kjo ankese ne vesh t'shurdhur!!!!!!!!!",/photo/c/3006.0.jpeg?67c4b2bb
1731181091-1075,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         07:48, 27 Kor 2018,
                Përditësimi i fundit 13:08, 17 Qer 2022",https://ndreqe.com/report/3755,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 07:48, Pre 27 korrik 2018","*Grope ne rruge e trotuar. gjate nje ""kontrolli"" nga nje operator private te angazhuar nga Komuna e Prishtines nuk e kane kthyer ne gjendjen fillestare. me e keqja qe gropa eshte duke u zgjeruar edhe me shume ku rreziku eshte gjate nates ku mund te bjere ndonje njeri (femije, t'moshuar e te tjere) se nuk ka ndriqim. ndoshta nuk po shkon kjo ankese ne vesh t'shurdhur!!!!!!!!!",/photo/c/3006.1.jpeg?5d1c29f9
1731181091-1076,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         07:48, 27 Kor 2018,
                Përditësimi i fundit 13:08, 17 Qer 2022",https://ndreqe.com/report/3755,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 07:48, Pre 27 korrik 2018","*Grope ne rruge e trotuar. gjate nje ""kontrolli"" nga nje operator private te angazhuar nga Komuna e Prishtines nuk e kane kthyer ne gjendjen fillestare. me e keqja qe gropa eshte duke u zgjeruar edhe me shume ku rreziku eshte gjate nates ku mund te bjere ndonje njeri (femije, t'moshuar e te tjere) se nuk ka ndriqim. ndoshta nuk po shkon kjo ankese ne vesh t'shurdhur!!!!!!!!!",/photo/c/3006.2.jpeg?65de1f6e
1731181096-1077,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:39, 12 Tet 2018,
                Përditësimi i fundit 13:16, 17 Qer 2022",https://ndreqe.com/report/4180,"Raportuar në kategorinë Mbeturina nga anonim në 09:39, Pre 12 tetor 2018",*pa koment,/photo/4180.0.jpeg?07953b4a
1731181096-1078,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:39, 12 Tet 2018,
                Përditësimi i fundit 13:16, 17 Qer 2022",https://ndreqe.com/report/4180,"Raportuar në kategorinë Mbeturina nga anonim në 09:39, Pre 12 tetor 2018",*pa koment,/photo/4180.1.jpeg?68203f94
1731181096-1079,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:39, 12 Tet 2018,
                Përditësimi i fundit 13:16, 17 Qer 2022",https://ndreqe.com/report/4180,"Raportuar në kategorinë Mbeturina nga anonim në 09:39, Pre 12 tetor 2018",*pa koment,/photo/4180.2.jpeg?5f25675d
1731181096-1080,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:39, 12 Tet 2018,
                Përditësimi i fundit 13:16, 17 Qer 2022",https://ndreqe.com/report/4180,"Raportuar në kategorinë Mbeturina nga anonim në 09:39, Pre 12 tetor 2018",*pa koment,/photo/c/2998.0.jpeg?31d733be
1731181096-1081,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:39, 12 Tet 2018,
                Përditësimi i fundit 13:16, 17 Qer 2022",https://ndreqe.com/report/4180,"Raportuar në kategorinë Mbeturina nga anonim në 09:39, Pre 12 tetor 2018",*pa koment,/photo/c/2998.1.jpeg?ff23ea45
1731181096-1082,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:39, 12 Tet 2018,
                Përditësimi i fundit 13:16, 17 Qer 2022",https://ndreqe.com/report/4180,"Raportuar në kategorinë Mbeturina nga anonim në 09:39, Pre 12 tetor 2018",*pa koment,/photo/c/2998.2.jpeg?280d3d67
1731181096-1083,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:39, 12 Tet 2018,
                Përditësimi i fundit 13:16, 17 Qer 2022",https://ndreqe.com/report/4180,"Raportuar në kategorinë Mbeturina nga anonim në 09:39, Pre 12 tetor 2018",*pa koment,/photo/c/3931.0.jpeg?483eba53
1731181096-1084,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:39, 12 Tet 2018,
                Përditësimi i fundit 13:16, 17 Qer 2022",https://ndreqe.com/report/4180,"Raportuar në kategorinë Mbeturina nga anonim në 09:39, Pre 12 tetor 2018",*pa koment,/photo/c/3931.1.jpeg?a88ab557
1731181096-1085,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         09:39, 12 Tet 2018,
                Përditësimi i fundit 13:16, 17 Qer 2022",https://ndreqe.com/report/4180,"Raportuar në kategorinë Mbeturina nga anonim në 09:39, Pre 12 tetor 2018",*pa koment,/photo/c/3931.2.jpeg?a5d40311
1731181099-1086,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         12:05, 23 Tet 2018,
                Përditësimi i fundit 13:18, 17 Qer 2022",https://ndreqe.com/report/4260,"Raportuar në kategorinë Ujëra të zeza nga anonim në 12:05, Mar 23 tetor 2018",**,/photo/4260.0.jpeg?0bb5d43c
1731181102-1087,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         11:35, 12 Pri 2020,
                Përditësimi i fundit 13:15, 20 Qer 2022",https://ndreqe.com/report/5914,"Raportuar në kategorinë Mbeturina nga anonim në 11:35, Die 12 prill 2020","Ne rrugen Isa Botelini, shume afer me shkollen Gjergj Fishta, e kemi kete pamje shume te pahijshme me mbeturina qe i prish bukurine natyres .",/photo/c/4369.0.jpeg?adf0c1d2
1731181102-1088,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         11:35, 12 Pri 2020,
                Përditësimi i fundit 13:15, 20 Qer 2022",https://ndreqe.com/report/5914,"Raportuar në kategorinë Mbeturina nga anonim në 11:35, Die 12 prill 2020","Ne rrugen Isa Botelini, shume afer me shkollen Gjergj Fishta, e kemi kete pamje shume te pahijshme me mbeturina qe i prish bukurine natyres .",/photo/c/4369.1.jpeg?8f0325c5
1731181102-1089,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         11:35, 12 Pri 2020,
                Përditësimi i fundit 13:15, 20 Qer 2022",https://ndreqe.com/report/5914,"Raportuar në kategorinë Mbeturina nga anonim në 11:35, Die 12 prill 2020","Ne rrugen Isa Botelini, shume afer me shkollen Gjergj Fishta, e kemi kete pamje shume te pahijshme me mbeturina qe i prish bukurine natyres .",/photo/c/4369.2.jpeg?3870fc3c
1731181105-1090,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         07:09, 29 Gsh 2018,
                Përditësimi i fundit 13:20, 20 Qer 2022",https://ndreqe.com/report/3948,"Raportuar në kategorinë Mbeturina nga anonim në 07:09, M�r 29 gusht 2018",*,/photo/3948.0.jpeg?5738ebd0
1731181105-1091,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         07:09, 29 Gsh 2018,
                Përditësimi i fundit 13:20, 20 Qer 2022",https://ndreqe.com/report/3948,"Raportuar në kategorinë Mbeturina nga anonim në 07:09, M�r 29 gusht 2018",*,/photo/3948.1.jpeg?3be9f5f2
1731181105-1092,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         07:09, 29 Gsh 2018,
                Përditësimi i fundit 13:20, 20 Qer 2022",https://ndreqe.com/report/3948,"Raportuar në kategorinë Mbeturina nga anonim në 07:09, M�r 29 gusht 2018",*,/photo/c/4371.0.jpeg?66a8d9a1
1731181105-1093,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         07:09, 29 Gsh 2018,
                Përditësimi i fundit 13:20, 20 Qer 2022",https://ndreqe.com/report/3948,"Raportuar në kategorinë Mbeturina nga anonim në 07:09, M�r 29 gusht 2018",*,/photo/c/4371.1.jpeg?38cf5220
1731181108-1094,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         17:50, 25 Mar 2019,
                Përditësimi i fundit 13:40, 20 Qer 2022",https://ndreqe.com/report/4888,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 17:50, H�n 25 mars 2019",*Rruga per kembesore jo e rrafshet! Veshtiret te ecet pa e perzdredhe kemben! Pjesa pas tunelit/pasazhit mbrapa Sheshit Zahir Pajaziti.,/photo/4888.0.jpeg?35d7eba0
1731181108-1095,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         17:50, 25 Mar 2019,
                Përditësimi i fundit 13:40, 20 Qer 2022",https://ndreqe.com/report/4888,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 17:50, H�n 25 mars 2019",*Rruga per kembesore jo e rrafshet! Veshtiret te ecet pa e perzdredhe kemben! Pjesa pas tunelit/pasazhit mbrapa Sheshit Zahir Pajaziti.,/photo/c/3283.0.jpeg?1737a242
1731181108-1096,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         17:50, 25 Mar 2019,
                Përditësimi i fundit 13:40, 20 Qer 2022",https://ndreqe.com/report/4888,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 17:50, H�n 25 mars 2019",*Rruga per kembesore jo e rrafshet! Veshtiret te ecet pa e perzdredhe kemben! Pjesa pas tunelit/pasazhit mbrapa Sheshit Zahir Pajaziti.,/photo/c/3430.0.jpeg?9dc62623
1731181108-1097,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         17:50, 25 Mar 2019,
                Përditësimi i fundit 13:40, 20 Qer 2022",https://ndreqe.com/report/4888,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 17:50, H�n 25 mars 2019",*Rruga per kembesore jo e rrafshet! Veshtiret te ecet pa e perzdredhe kemben! Pjesa pas tunelit/pasazhit mbrapa Sheshit Zahir Pajaziti.,/photo/c/3430.1.jpeg?b61f0227
